id_venda,data_venda,estado,produto,categoria,quantidade,valor_final
475,2025-02-16,CE,Notebook,Informática,1,3380.51
476,2026-02-10,CE,Mouse,Acessório,2,145.41
477,2025-04-10,PE,Roteador,Redes,4,1511.39
478,2026-01-08,BA,Notebook,Informática,1,3365.52
479,2025-09-25,CE,Headset,Acessório,1,298.88
480,2025-09-21,BA,Impressora,Escritório,2,2066.22
481,2025-05-31,BA,Mouse,Acessório,4,273.1
482,2025-04-02,PE,Webcam,Acessório,1,218.96
483,2025-07-08,CE,Roteador,Redes,3,969.64
484,2026-02-06,BA,Teclado,Acessório,4,604.56
485,2025-09-29,RN,Ssd 1Tb,Informática,6,2740.54
486,2025-11-12,BA,Headset,Acessório,2,583.5
487,2025-05-21,CE,Roteador,Redes,4,1520.16
488,2025-06-10,RJ,Impressora,Escritório,2,1699.1
489,2025-02-12,BA,Teclado,Acessório,2,328.52
490,2025-06-12,RN,Mouse,Acessório,2,166.88
491,2025-07-31,BA,Hub Usb,Acessório,4,344.56
492,2025-11-27,CE,Headset,Acessório,6,1796.34
493,2025-06-15,BA,Hub Usb,Acessório,1,97.26
494,2025-11-04,PR,Cadeira Gamer,Móveis,3,3023.49
495,2026-02-08,SP,Mesa Escritório,Móveis,4,3139.92
496,2025-06-26,MG,Impressora,Escritório,3,2537.67
497,2025-08-10,CE,Impressora,Escritório,4,3221.36
498,2025-03-25,PE,Headset,Acessório,2,546.61
499,2025-11-06,BA,Mesa Escritório,Móveis,1,620.28
500,2025-08-10,SP,Notebook,Informática,2,6600.6
501,2025-10-01,MG,Teclado,Acessório,2,296.04
502,2025-06-22,CE,Roteador,Redes,4,1899.72
503,2026-01-18,PR,Headset,Acessório,3,887.94
504,2025-10-29,CE,Roteador,Redes,3,1122.85
505,2025-04-17,MG,Webcam,Acessório,2,349.1
506,2025-07-22,MG,Mouse,Acessório,1,79.06
507,2025-04-26,RJ,Ssd 1Tb,Informática,3,1332.71
508,2025-11-09,CE,Monitor,Informática,3,3375.89
509,2025-06-15,BA,Impressora,Escritório,1,770.59
510,2025-08-10,CE,Mesa Escritório,Móveis,3,1884.14
511,2025-03-16,PR,Mouse,Acessório,1,77.66
512,2025-10-18,PR,Impressora,Escritório,2,1778.99
513,2025-01-15,BA,Cadeira Gamer,Móveis,2,1938.44
514,2025-01-08,PR,Impressora,Escritório,1,796.93
515,2025-11-17,MG,Notebook,Informática,1,2871.42
516,2025-10-10,RN,Hub Usb,Acessório,4,402.8
517,2025-10-05,PE,Monitor,Informática,3,3855.93
518,2025-09-30,PE,Cadeira Gamer,Móveis,1,818.97
519,2025-04-20,BA,Mouse,Acessório,1,64.53
520,2025-05-15,MG,Cadeira Gamer,Móveis,1,834.73
521,2025-12-05,CE,Monitor,Informática,5,5895.32
522,2025-05-08,MG,Roteador,Redes,1,460.93
523,2025-10-21,CE,Monitor,Informática,4,3865.54
524,2025-05-11,RJ,Mesa Escritório,Móveis,2,1501.7
525,2025-08-10,PR,Mouse,Acessório,2,147.06
526,2025-08-21,PE,Hub Usb,Acessório,2,189.77
527,2025-06-07,PR,Teclado,Acessório,1,159.31
528,2026-03-04,CE,Impressora,Escritório,2,1643.39
529,2025-04-08,MG,Webcam,Acessório,2,418.53
530,2025-08-30,MG,Mesa Escritório,Móveis,2,1574.82
531,2025-03-31,PR,Headset,Acessório,5,1646.73
532,2026-01-26,PR,Notebook,Informática,1,3671.12
533,2025-09-02,MG,Mesa Escritório,Móveis,2,1532.52
534,2025-07-11,MG,Webcam,Acessório,1,183.61
535,2025-10-07,BA,Hub Usb,Acessório,1,98.08
536,2026-03-01,MG,Monitor,Informática,1,915.65
537,2025-10-16,BA,Hub Usb,Acessório,1,88.26
538,2025-07-19,MG,Headset,Acessório,4,1203.31
539,2025-05-08,CE,Hub Usb,Acessório,6,551.82
540,2026-02-25,RJ,Impressora,Escritório,2,1433.97
541,2025-05-04,PR,Roteador,Redes,3,1108.06
542,2025-10-30,RN,Impressora,Escritório,1,808.81
543,2025-06-27,PE,Roteador,Redes,1,391.48
544,2025-08-17,CE,Monitor,Informática,2,2167.86
545,2025-11-24,MG,Mouse,Acessório,1,89.74
546,2025-04-12,PE,Hub Usb,Acessório,2,146.03
547,2025-12-08,CE,Ssd 1Tb,Informática,3,1772.43
548,2025-11-18,PR,Hub Usb,Acessório,5,388.64
549,2025-08-10,CE,Ssd 1Tb,Informática,3,1627.56
550,2025-02-02,CE,Impressora,Escritório,2,1673.94
551,2025-01-04,MG,Ssd 1Tb,Informática,2,819.63
552,2025-10-21,PR,Mouse,Acessório,4,304.88
553,2025-11-07,RN,Cadeira Gamer,Móveis,3,2371.33
554,2025-12-28,CE,Teclado,Acessório,4,492.7
555,2025-12-04,RN,Webcam,Acessório,5,892.9
556,2025-09-27,PR,Mouse,Acessório,3,204.01
557,2025-09-28,BA,Roteador,Redes,2,842.58
558,2025-04-20,RN,Webcam,Acessório,1,220.28
559,2025-03-14,RN,Notebook,Informática,3,9313.35
560,2025-01-22,SP,Notebook,Informática,1,3455.76
561,2025-02-14,BA,Headset,Acessório,2,713.82
562,2025-01-23,BA,Roteador,Redes,1,393.4
563,2025-10-08,BA,Teclado,Acessório,2,273.64
564,2025-01-11,BA,Ssd 1Tb,Informática,2,1048.74
565,2025-07-18,BA,Roteador,Redes,1,362.77
566,2025-03-10,RJ,Webcam,Acessório,4,716.9
567,2025-06-22,MG,Monitor,Informática,5,5260.95
568,2025-06-11,BA,Teclado,Acessório,1,125.55
569,2025-05-29,MG,Webcam,Acessório,3,648.42
570,2025-09-02,BA,Impressora,Escritório,1,977.41
571,2025-11-21,MG,Mouse,Acessório,1,80.39
572,2025-01-21,BA,Headset,Acessório,1,310.62
573,2025-03-09,MG,Roteador,Redes,2,836.08
574,2026-01-06,BA,Mouse,Acessório,1,85.76
575,2025-04-18,MG,Headset,Acessório,2,435.5
576,2025-12-25,MG,Hub Usb,Acessório,3,275.97
577,2025-09-10,CE,Notebook,Informática,1,3058.84
578,2026-01-26,BA,Impressora,Escritório,4,2911.81
579,2025-07-24,RN,Headset,Acessório,2,528.05
580,2025-08-10,PR,Roteador,Redes,2,886.86
581,2025-09-29,PR,Mouse,Acessório,3,232.39
582,2025-06-14,CE,Monitor,Informática,4,3096.64
583,2025-12-31,MG,Monitor,Informática,4,3967.39
584,2025-09-26,MG,Notebook,Informática,1,2949.14
585,2025-08-22,BA,Mouse,Acessório,4,300.69
586,2025-09-19,CE,Hub Usb,Acessório,5,513.15
587,2025-10-08,MG,Headset,Acessório,3,1000.83
588,2025-01-10,RJ,Mesa Escritório,Móveis,2,1527.68
589,2025-09-19,CE,Ssd 1Tb,Informática,1,516.86
590,2026-03-03,BA,Roteador,Redes,4,1654.09
591,2025-09-03,PE,Teclado,Acessório,3,427.6
592,2025-02-08,BA,Roteador,Redes,3,1412.04
593,2025-05-19,BA,Hub Usb,Acessório,1,82.53
594,2025-12-10,PE,Cadeira Gamer,Móveis,1,743.34
595,2025-06-14,RJ,Webcam,Acessório,1,220.53
596,2025-01-22,PR,Mesa Escritório,Móveis,2,1472.36
597,2025-10-09,RN,Notebook,Informática,1,3454.82
598,2026-01-02,CE,Roteador,Redes,1,365.03
599,2025-02-04,BA,Mesa Escritório,Móveis,2,1449.0
600,2026-01-21,BA,Impressora,Escritório,2,1496.16
601,2025-05-04,PE,Roteador,Redes,2,801.2
602,2025-05-10,MG,Mesa Escritório,Móveis,2,1521.73
603,2025-04-28,SP,Webcam,Acessório,1,180.49
604,2025-02-04,BA,Ssd 1Tb,Informática,4,2180.4
605,2025-04-29,MG,Ssd 1Tb,Informática,1,482.68
606,2025-03-16,PE,Headset,Acessório,1,315.47
607,2025-08-10,PR,Impressora,Escritório,3,2536.26
608,2025-11-29,BA,Cadeira Gamer,Móveis,1,808.49
609,2025-05-09,PR,Ssd 1Tb,Informática,1,502.91
610,2025-12-18,RN,Cadeira Gamer,Móveis,1,880.21
611,2025-03-16,MG,Impressora,Escritório,4,2987.38
612,2025-08-12,BA,Mouse,Acessório,5,430.25
613,2025-04-29,BA,Headset,Acessório,2,628.04
614,2025-05-04,PE,Headset,Acessório,1,249.35
615,2025-12-11,PE,Cadeira Gamer,Móveis,5,4348.95
616,2025-01-13,MG,Headset,Acessório,3,1008.75
617,2025-01-25,BA,Headset,Acessório,5,1138.81
618,2025-08-05,RN,Ssd 1Tb,Informática,2,1081.46
619,2025-07-21,CE,Ssd 1Tb,Informática,3,1513.07
620,2025-12-13,SP,Ssd 1Tb,Informática,3,1499.58
621,2025-07-15,RJ,Mouse,Acessório,1,86.21
622,2025-08-01,BA,Impressora,Escritório,3,2711.02
623,2025-08-10,SP,Mouse,Acessório,3,269.73
624,2025-12-05,PE,Headset,Acessório,1,291.12
625,2025-01-20,BA,Mouse,Acessório,1,58.51
626,2026-02-17,RJ,Teclado,Acessório,2,302.86
627,2025-07-31,CE,Ssd 1Tb,Informática,1,530.58
628,2025-05-27,BA,Headset,Acessório,2,489.12
629,2026-03-08,SP,Teclado,Acessório,5,747.15
630,2026-03-02,SP,Ssd 1Tb,Informática,3,1565.62
631,2025-12-08,PE,Monitor,Informática,1,1177.18
632,2025-12-02,PE,Monitor,Informática,1,1096.6
633,2025-01-04,PR,Roteador,Redes,1,371.21
634,2025-03-17,BA,Monitor,Informática,1,909.72
635,2025-08-31,RJ,Headset,Acessório,4,1014.48
636,2025-08-09,PR,Headset,Acessório,1,310.62
637,2025-10-15,SP,Monitor,Informática,3,2719.87
638,2025-02-09,RJ,Roteador,Redes,4,1371.46
639,2026-02-17,CE,Teclado,Acessório,5,737.65
640,2025-03-27,PE,Headset,Acessório,1,279.19
641,2026-01-19,BA,Webcam,Acessório,2,428.89
642,2025-12-23,PR,Cadeira Gamer,Móveis,3,2765.73
643,2025-04-04,CE,Webcam,Acessório,5,915.32
644,2026-01-15,PE,Webcam,Acessório,1,187.69
645,2025-04-22,SP,Notebook,Informática,3,7668.14
646,2025-10-30,RJ,Teclado,Acessório,1,140.72
647,2026-01-10,CE,Monitor,Informática,1,1216.75
648,2025-11-22,SP,Mesa Escritório,Móveis,2,1482.92
649,2025-08-07,BA,Cadeira Gamer,Móveis,2,1968.08
650,2025-09-25,PR,Cadeira Gamer,Móveis,1,782.56
651,2025-01-11,PR,Notebook,Informática,3,10540.29
652,2025-06-22,PR,Webcam,Acessório,2,451.68
653,2025-04-22,PE,Roteador,Redes,6,2289.29
654,2026-03-08,MG,Teclado,Acessório,5,709.79
655,2025-04-30,MG,Teclado,Acessório,3,402.25
656,2025-03-29,RJ,Headset,Acessório,3,753.76
657,2025-08-18,BA,Ssd 1Tb,Informática,2,1079.46
658,2025-11-29,BA,Impressora,Escritório,2,1702.09
659,2026-03-12,MG,Headset,Acessório,3,746.51
660,2025-06-15,RN,Notebook,Informática,1,3196.43
661,2025-02-13,SP,Cadeira Gamer,Móveis,2,1778.98
662,2025-11-22,MG,Headset,Acessório,5,1273.64
663,2025-07-28,BA,Impressora,Escritório,3,2144.61
664,2026-03-15,CE,Mesa Escritório,Móveis,5,3229.81
665,2025-01-11,BA,Cadeira Gamer,Móveis,4,3923.56
666,2026-01-05,CE,Headset,Acessório,1,270.83
667,2026-03-02,PE,Roteador,Redes,1,377.5
668,2026-02-17,MG,Monitor,Informática,1,1022.66
669,2026-01-20,CE,Mouse,Acessório,5,350.7
670,2026-03-05,RJ,Mouse,Acessório,3,278.07
671,2026-02-18,PE,Hub Usb,Acessório,4,401.74
672,2025-06-22,BA,Cadeira Gamer,Móveis,1,873.23
673,2025-08-07,RJ,Roteador,Redes,1,417.4
674,2025-01-27,BA,Webcam,Acessório,5,1082.1
675,2025-05-02,PE,Webcam,Acessório,4,761.69
676,2025-05-11,RN,Roteador,Redes,3,1388.85
677,2025-10-24,RJ,Ssd 1Tb,Informática,2,1030.5
678,2025-07-28,MG,Ssd 1Tb,Informática,3,1404.0
679,2025-12-03,PR,Monitor,Informática,2,2259.54
680,2025-02-17,MG,Mesa Escritório,Móveis,1,644.54
681,2025-10-28,CE,Teclado,Acessório,1,139.92
682,2025-08-10,PE,Mesa Escritório,Móveis,1,831.2
683,2025-04-23,CE,Roteador,Redes,4,1408.18
684,2026-01-29,CE,Hub Usb,Acessório,6,466.4
685,2026-03-11,CE,Notebook,Informática,2,6331.64
686,2026-01-07,CE,Hub Usb,Acessório,1,87.07
687,2025-04-06,CE,Ssd 1Tb,Informática,5,2121.21
688,2025-02-28,MG,Ssd 1Tb,Informática,1,511.5
689,2026-02-10,MG,Headset,Acessório,2,639.98
690,2026-01-11,RJ,Hub Usb,Acessório,3,276.94
691,2025-12-06,MG,Notebook,Informática,1,3349.93
692,2025-08-10,PR,Webcam,Acessório,6,1170.45
693,2025-08-10,PR,Teclado,Acessório,3,449.16
694,2025-12-11,MG,Notebook,Informática,1,3172.17
695,2025-10-07,CE,Monitor,Informática,2,2388.42
696,2025-02-22,BA,Ssd 1Tb,Informática,4,2126.67
697,2025-12-12,BA,Mesa Escritório,Móveis,1,759.49
698,2025-08-10,CE,Monitor,Informática,4,4574.55
699,2025-12-23,RN,Headset,Acessório,1,239.95
700,2026-02-10,BA,Ssd 1Tb,Informática,4,1985.12
701,2025-02-12,RJ,Hub Usb,Acessório,2,191.06
702,2025-09-04,PR,Webcam,Acessório,2,396.61
703,2025-11-26,PR,Impressora,Escritório,3,2271.27
704,2025-11-16,RN,Notebook,Informática,2,6223.61
705,2025-09-05,BA,Webcam,Acessório,1,218.04
706,2025-10-17,RN,Impressora,Escritório,3,2637.21
707,2025-12-01,RN,Teclado,Acessório,3,439.41
708,2025-11-09,SP,Hub Usb,Acessório,6,572.28
709,2025-03-12,PR,Roteador,Redes,1,433.86
710,2025-06-28,PE,Ssd 1Tb,Informática,1,513.5
711,2025-06-27,BA,Impressora,Escritório,1,765.58
712,2025-08-29,BA,Hub Usb,Acessório,5,446.64
713,2025-03-08,BA,Headset,Acessório,1,307.93
714,2026-02-02,PR,Mesa Escritório,Móveis,3,2256.03
715,2026-03-06,BA,Roteador,Redes,1,447.38
716,2025-04-19,RJ,Cadeira Gamer,Móveis,1,975.69
717,2025-04-27,BA,Notebook,Informática,2,6535.68
718,2025-11-15,PE,Headset,Acessório,3,950.58
719,2025-10-11,BA,Roteador,Redes,2,670.0
720,2025-05-07,CE,Impressora,Escritório,4,3097.6
721,2025-11-02,RJ,Headset,Acessório,6,1558.22
722,2025-12-25,PE,Monitor,Informática,2,2372.94
723,2026-02-25,BA,Ssd 1Tb,Informática,3,1540.94
724,2025-04-12,PR,Monitor,Informática,1,1072.5
725,2025-10-26,PR,Roteador,Redes,1,442.36
726,2025-11-19,BA,Mesa Escritório,Móveis,1,815.44
727,2025-12-05,CE,Ssd 1Tb,Informática,1,582.98
728,2026-02-20,BA,Teclado,Acessório,1,117.11
729,2025-10-14,PE,Hub Usb,Acessório,4,320.57
730,2025-04-01,PR,Mesa Escritório,Móveis,3,2259.76
731,2025-10-07,BA,Headset,Acessório,2,596.26
732,2025-11-11,PE,Headset,Acessório,2,559.32
733,2026-02-25,BA,Mesa Escritório,Móveis,4,3654.48
734,2025-03-05,SP,Teclado,Acessório,2,281.98
735,2025-07-25,BA,Ssd 1Tb,Informática,5,2596.5
736,2025-06-09,CE,Hub Usb,Acessório,2,163.04
737,2025-08-31,CE,Mouse,Acessório,5,408.05
738,2026-02-18,CE,Mesa Escritório,Móveis,1,756.53
739,2025-06-24,MG,Impressora,Escritório,1,789.34
740,2025-01-28,SP,Roteador,Redes,3,1182.78
741,2025-08-10,PE,Mouse,Acessório,1,80.64
742,2025-10-23,BA,Mouse,Acessório,2,124.88
743,2025-12-23,PR,Headset,Acessório,1,267.51
744,2025-05-27,BA,Cadeira Gamer,Móveis,4,3385.52
745,2025-11-27,CE,Monitor,Informática,2,1811.42
746,2025-06-16,BA,Headset,Acessório,4,1056.11
747,2025-05-23,RJ,Webcam,Acessório,2,361.06
748,2025-03-17,PR,Mesa Escritório,Móveis,3,2407.2
749,2026-03-06,RN,Mouse,Acessório,1,80.72
750,2025-01-16,PR,Mesa Escritório,Móveis,1,784.98
751,2025-08-25,CE,Roteador,Redes,1,403.18
752,2025-11-29,BA,Cadeira Gamer,Móveis,3,2784.36
753,2025-01-02,PR,Headset,Acessório,2,466.75
754,2025-10-05,BA,Notebook,Informática,2,6608.84
755,2025-10-04,MG,Ssd 1Tb,Informática,2,1173.82
756,2025-03-09,SP,Notebook,Informática,2,6452.28
757,2025-08-22,CE,Impressora,Escritório,2,1815.86
758,2025-09-20,CE,Impressora,Escritório,1,742.25
759,2026-03-02,PE,Webcam,Acessório,2,413.59
760,2025-01-30,RJ,Cadeira Gamer,Móveis,1,867.09
761,2025-01-01,CE,Mouse,Acessório,2,167.36
762,2025-09-05,MG,Notebook,Informática,1,3391.53
763,2026-03-05,RJ,Mouse,Acessório,4,312.78
764,2026-02-06,PR,Cadeira Gamer,Móveis,4,3707.7
765,2025-06-12,PE,Cadeira Gamer,Móveis,4,3772.6
766,2026-01-09,CE,Hub Usb,Acessório,4,349.45
767,2025-12-27,BA,Webcam,Acessório,1,204.39
768,2026-01-24,CE,Teclado,Acessório,1,153.23
769,2025-08-10,PE,Roteador,Redes,2,671.78
770,2025-03-06,PE,Cadeira Gamer,Móveis,1,1052.31
771,2025-07-18,RJ,Notebook,Informática,2,6550.63
772,2026-01-02,PE,Mesa Escritório,Móveis,3,2001.94
773,2025-07-14,CE,Impressora,Escritório,1,875.12
774,2025-05-06,MG,Notebook,Informática,3,11658.89
775,2025-06-15,MG,Ssd 1Tb,Informática,3,1453.73
776,2025-08-26,BA,Cadeira Gamer,Móveis,2,1963.02
777,2025-10-17,BA,Notebook,Informática,3,9894.66
778,2025-10-01,CE,Monitor,Informática,3,3189.46
779,2025-10-10,CE,Notebook,Informática,2,7067.16
780,2026-01-12,BA,Notebook,Informática,1,3407.62
781,2025-05-10,SP,Notebook,Informática,1,3323.51
782,2025-11-08,BA,Cadeira Gamer,Móveis,2,1484.76
783,2025-07-07,MG,Notebook,Informática,1,3562.23
784,2025-08-09,SP,Notebook,Informática,3,9087.63
785,2025-12-02,MG,Teclado,Acessório,3,425.88
786,2025-05-15,SP,Mouse,Acessório,1,79.66
787,2026-03-11,CE,Roteador,Redes,1,339.76
788,2025-08-12,CE,Webcam,Acessório,3,623.35
789,2025-04-05,PE,Mouse,Acessório,1,73.92
790,2025-11-30,BA,Notebook,Informática,1,3901.73
791,2025-03-27,BA,Ssd 1Tb,Informática,1,465.08
792,2025-11-26,PE,Impressora,Escritório,4,3042.18
793,2026-02-22,SP,Notebook,Informática,5,16480.5
794,2025-10-21,CE,Cadeira Gamer,Móveis,1,799.19
795,2026-02-06,BA,Roteador,Redes,3,1062.43
796,2026-02-05,BA,Roteador,Redes,1,440.86
797,2025-02-21,RJ,Teclado,Acessório,1,156.35
798,2026-01-21,MG,Webcam,Acessório,2,418.96
799,2025-07-27,RN,Roteador,Redes,3,1427.76
800,2025-05-22,PE,Mesa Escritório,Móveis,2,1556.67
801,2025-02-02,PR,Webcam,Acessório,4,796.03
802,2025-08-19,CE,Monitor,Informática,2,2463.23
803,2025-09-30,MG,Headset,Acessório,1,278.33
804,2025-06-30,MG,Ssd 1Tb,Informática,2,1093.76
805,2025-03-03,PE,Notebook,Informática,6,22879.02
806,2025-10-21,BA,Headset,Acessório,1,323.62
807,2025-11-12,PR,Hub Usb,Acessório,3,297.72
808,2025-02-10,MG,Cadeira Gamer,Móveis,3,2532.09
809,2025-07-22,RJ,Cadeira Gamer,Móveis,1,931.67
810,2025-03-07,BA,Webcam,Acessório,3,575.73
811,2025-06-04,MG,Impressora,Escritório,4,3338.06
812,2025-03-14,PR,Notebook,Informática,4,12392.45
813,2025-10-10,BA,Cadeira Gamer,Móveis,2,1645.7
814,2025-01-10,PE,Monitor,Informática,2,2223.0
815,2025-11-28,BA,Mesa Escritório,Móveis,2,1386.28
816,2025-04-12,BA,Roteador,Redes,2,764.77
817,2026-02-02,BA,Headset,Acessório,4,1101.13
818,2025-08-23,CE,Ssd 1Tb,Informática,4,1757.28
819,2025-11-25,BA,Mouse,Acessório,4,311.03
820,2025-11-03,PR,Teclado,Acessório,1,150.9
821,2025-03-03,RJ,Mouse,Acessório,6,394.56
822,2025-12-22,PR,Mouse,Acessório,2,163.94
823,2026-03-12,MG,Cadeira Gamer,Móveis,2,1637.06
824,2026-01-28,RJ,Mesa Escritório,Móveis,1,612.47
825,2025-07-03,SP,Teclado,Acessório,5,672.43
826,2026-01-23,CE,Webcam,Acessório,1,211.85
827,2026-01-06,RJ,Monitor,Informática,1,1331.45
828,2025-10-06,RJ,Teclado,Acessório,4,545.36
829,2026-02-02,PR,Webcam,Acessório,4,707.71
830,2025-05-26,RN,Mouse,Acessório,1,75.09
831,2025-02-26,MG,Teclado,Acessório,1,126.24
832,2025-05-06,CE,Teclado,Acessório,2,318.76
833,2025-12-11,CE,Monitor,Informática,1,977.54
834,2025-04-13,BA,Mesa Escritório,Móveis,3,1714.8
835,2025-08-05,RJ,Mesa Escritório,Móveis,1,685.1
836,2025-10-05,MG,Ssd 1Tb,Informática,2,1091.82
837,2025-11-05,PR,Webcam,Acessório,3,411.77
838,2025-10-11,PR,Ssd 1Tb,Informática,4,1906.16
839,2025-07-14,MG,Headset,Acessório,2,595.62
840,2025-05-19,RJ,Ssd 1Tb,Informática,1,527.16
841,2025-08-17,SP,Notebook,Informática,2,5993.89
842,2025-08-10,BA,Ssd 1Tb,Informática,3,1705.62
843,2025-11-04,BA,Cadeira Gamer,Móveis,1,880.94
844,2026-01-29,BA,Webcam,Acessório,2,352.61
845,2026-03-11,MG,Teclado,Acessório,2,262.44
846,2025-09-11,BA,Teclado,Acessório,1,131.15
847,2025-08-18,RJ,Webcam,Acessório,4,916.6
848,2025-04-13,CE,Cadeira Gamer,Móveis,4,3502.72
849,2026-02-11,MG,Mouse,Acessório,1,77.8
850,2025-04-07,BA,Headset,Acessório,1,303.34
851,2025-12-20,PR,Hub Usb,Acessório,1,101.3
852,2025-11-14,PE,Ssd 1Tb,Informática,1,538.82
853,2026-01-10,PE,Impressora,Escritório,2,2006.56
854,2025-09-25,PE,Impressora,Escritório,2,1663.16
855,2026-03-03,CE,Hub Usb,Acessório,3,311.7
856,2025-03-06,CE,Webcam,Acessório,1,220.28
857,2025-08-10,CE,Hub Usb,Acessório,3,271.21
858,2025-10-18,CE,Webcam,Acessório,1,223.83
859,2025-06-27,PR,Teclado,Acessório,4,525.44
860,2025-04-01,PR,Monitor,Informática,1,1112.51
861,2025-03-11,BA,Ssd 1Tb,Informática,1,592.76
862,2025-05-14,CE,Impressora,Escritório,1,769.78
863,2025-08-21,CE,Impressora,Escritório,3,2828.67
864,2025-08-15,PE,Ssd 1Tb,Informática,1,538.42
865,2025-07-22,PR,Ssd 1Tb,Informática,3,1528.92
866,2025-03-23,PR,Hub Usb,Acessório,3,206.02
867,2025-07-11,BA,Teclado,Acessório,3,346.62
868,2025-10-07,CE,Notebook,Informática,4,13756.07
869,2025-09-11,RN,Notebook,Informática,1,3588.67
870,2025-01-13,CE,Teclado,Acessório,1,162.46
871,2025-08-10,RJ,Teclado,Acessório,2,238.27
872,2025-06-11,RN,Mesa Escritório,Móveis,1,701.91
873,2026-01-23,PR,Ssd 1Tb,Informática,1,394.14
874,2025-10-17,PE,Ssd 1Tb,Informática,2,1076.84
875,2025-05-23,CE,Webcam,Acessório,3,703.56
876,2025-01-01,RN,Webcam,Acessório,4,937.44
877,2025-10-24,PE,Notebook,Informática,1,3677.92
878,2026-03-14,RJ,Ssd 1Tb,Informática,4,1671.88
879,2025-12-22,PR,Mesa Escritório,Móveis,2,1422.16
880,2025-07-27,CE,Hub Usb,Acessório,1,102.02
881,2025-09-14,RN,Ssd 1Tb,Informática,1,549.91
882,2025-12-18,RJ,Ssd 1Tb,Informática,1,583.29
883,2025-02-14,BA,Teclado,Acessório,1,128.75
884,2026-02-22,PE,Webcam,Acessório,3,546.07
885,2026-01-10,CE,Roteador,Redes,4,1685.31
886,2025-03-20,MG,Roteador,Redes,1,457.86
887,2025-09-14,MG,Mouse,Acessório,4,308.29
888,2025-10-22,MG,Webcam,Acessório,6,1223.7
889,2025-09-14,SP,Webcam,Acessório,2,454.9
890,2025-05-07,CE,Roteador,Redes,2,861.26
891,2025-10-09,BA,Hub Usb,Acessório,4,378.0
892,2026-01-25,CE,Headset,Acessório,1,289.06
893,2025-01-12,CE,Teclado,Acessório,1,126.35
894,2025-05-09,CE,Mesa Escritório,Móveis,4,3283.04
895,2025-12-09,CE,Mesa Escritório,Móveis,2,1703.96
896,2025-02-03,PR,Mesa Escritório,Móveis,1,710.26
897,2026-02-05,BA,Mesa Escritório,Móveis,4,2981.32
898,2025-07-08,RN,Teclado,Acessório,2,255.32
899,2025-09-09,BA,Cadeira Gamer,Móveis,5,4877.7
900,2025-07-05,PR,Mouse,Acessório,2,160.64
901,2025-01-14,BA,Impressora,Escritório,6,6076.26
902,2025-09-15,PE,Mouse,Acessório,1,79.03
903,2025-12-16,CE,Mesa Escritório,Móveis,3,2184.5
904,2025-10-30,MG,Ssd 1Tb,Informática,4,1938.31
905,2025-04-09,CE,Notebook,Informática,2,6739.48
906,2025-04-03,BA,Roteador,Redes,3,1134.19
907,2026-03-05,PR,Cadeira Gamer,Móveis,2,1712.0
908,2025-05-18,RJ,Mesa Escritório,Móveis,2,1569.96
909,2025-04-17,CE,Hub Usb,Acessório,2,171.2
910,2025-02-25,BA,Hub Usb,Acessório,1,70.57
911,2026-02-26,MG,Headset,Acessório,2,687.98
912,2025-12-07,CE,Notebook,Informática,2,7020.45
913,2025-03-30,RJ,Monitor,Informática,3,2986.89
914,2026-01-22,PE,Monitor,Informática,4,4792.32
915,2025-08-16,RJ,Hub Usb,Acessório,5,474.9
916,2025-08-18,PR,Mouse,Acessório,1,73.12
917,2025-03-03,BA,Notebook,Informática,1,3922.14
918,2025-10-25,BA,Teclado,Acessório,4,453.41
919,2025-10-30,PR,Ssd 1Tb,Informática,4,1955.41
920,2025-08-10,PR,Ssd 1Tb,Informática,1,420.38
921,2025-07-05,BA,Mesa Escritório,Móveis,3,2095.83
922,2025-04-03,MG,Hub Usb,Acessório,1,87.18
923,2025-10-25,BA,Webcam,Acessório,3,615.63
924,2025-01-11,CE,Notebook,Informática,3,10311.21
925,2025-08-05,PE,Monitor,Informática,2,1979.02
926,2025-03-01,MG,Cadeira Gamer,Móveis,2,1822.9
927,2025-09-19,PR,Webcam,Acessório,2,406.01
928,2025-10-21,BA,Ssd 1Tb,Informática,4,2145.92
929,2025-04-27,CE,Hub Usb,Acessório,2,185.48
930,2025-04-24,MG,Mouse,Acessório,3,238.56
931,2025-12-04,BA,Mouse,Acessório,2,151.94
932,2026-01-21,BA,Webcam,Acessório,4,884.92
933,2025-07-30,BA,Teclado,Acessório,4,428.98
934,2025-07-24,RN,Ssd 1Tb,Informática,1,462.29
935,2025-01-16,MG,Roteador,Redes,2,727.06
936,2025-08-03,PE,Ssd 1Tb,Informática,1,485.28
937,2025-02-27,BA,Cadeira Gamer,Móveis,2,1873.86
938,2025-08-27,CE,Teclado,Acessório,2,266.33
939,2025-06-18,PE,Ssd 1Tb,Informática,1,607.73
940,2025-11-04,PR,Ssd 1Tb,Informática,2,854.88
941,2025-08-05,PE,Headset,Acessório,1,298.37
942,2025-06-16,SP,Cadeira Gamer,Móveis,4,3029.26
943,2025-04-25,CE,Mouse,Acessório,2,166.16
944,2025-04-24,CE,Webcam,Acessório,1,207.75
945,2025-05-22,MG,Ssd 1Tb,Informática,1,537.84
946,2025-04-05,CE,Teclado,Acessório,1,155.22
947,2025-07-24,PR,Webcam,Acessório,2,356.61
948,2025-01-06,SP,Teclado,Acessório,1,112.47
