id_venda,data_venda,id_cliente,id_produto,quantidade,valor_unitario,desconto_pct,canal,status_pedido,valor_total_bruto,valor_final
336,2025-08-27,10086,1004,1,1261.85,0.1,app,concluído,1261.85,1135.67
337,2025-04-23,10737,1005,4,951.11,0.15,app,em separação,3804.44,3233.77
338,2025-03-15,10762,1002,3,74.13,0.05,site,concluído,222.39,211.27
339,2026-02-06,10573,1012,4,414.56,0.2,site,concluído,1658.24,1326.59
340,2025-05-01,11195,1004,3,1206.48,0.0,loja física,concluído,3619.44,3619.44
341,2025-04-02,10837,1007,2,290.86,0.1,site,em separação,581.72,523.55
342,2025-01-05,11399,1012,1,430.63,0.2,marketplace,concluído,430.63,344.5
343,2026-02-10,10478,1008,4,890.74,0.1,marketplace,cancelado,3562.96,3206.66
344,2025-06-16,10461,1009,2,602.0,0.0,marketplace,concluído,1204.0,1204.0
345,2025-12-12,10673,1003,4,158.66,0.0,site,pendente,634.64,634.64
346,2025-07-19,10226,1012,1,451.86,0.05,site,concluído,451.86,429.27
347,2026-01-13,10505,1008,1,799.0,0.1,site,concluído,799.0,719.1
348,2025-11-18,10195,1003,2,130.28,0.0,marketplace,concluído,260.56,260.56
349,2025-07-15,10091,1012,1,435.84,0.1,loja física,concluído,435.84,392.26
350,2025-03-28,10036,1002,2,75.52,0.0,loja física,cancelado,151.04,151.04
351,2025-07-11,10107,1004,2,1156.39,0.0,app,concluído,2312.78,2312.78
352,2025-04-20,11279,1002,2,79.87,0.05,app,concluído,159.74,151.75
353,2025-12-14,11165,1006,2,231.97,0.1,loja física,em separação,463.94,417.55
354,2026-01-23,10027,1004,1,1255.24,0.0,loja física,concluído,1255.24,1255.24
355,2025-06-25,10081,1004,3,1175.74,0.0,marketplace,concluído,3527.22,3527.22
356,2025-05-01,11299,1003,5,154.71,0.0,app,concluído,773.55,773.55
357,2026-01-26,10964,1008,2,828.02,0.0,site,pendente,1656.04,1656.04
358,2025-07-22,10388,1007,2,285.59,0.0,loja física,concluído,571.18,571.18
359,2026-01-12,11410,1007,3,295.04,0.0,loja física,concluído,885.12,885.12
360,2025-03-26,11457,1004,3,1047.67,0.0,loja física,concluído,3143.01,3143.01
361,2025-02-19,10815,1008,3,901.43,0.0,site,em separação,2704.29,2704.29
362,2025-11-22,10392,1010,2,87.88,0.0,site,concluído,175.76,175.76
363,2025-11-06,11069,1008,1,923.6,0.05,marketplace,pendente,923.6,877.42
364,2025-07-08,10284,1005,4,960.58,0.0,app,concluído,3842.32,3842.32
365,2026-01-11,10166,1012,3,430.63,0.15,site,concluído,1291.89,1098.11
366,2026-01-21,10236,1004,1,1171.11,0.1,app,concluído,1171.11,1054.0
367,2026-01-03,11416,1006,4,252.02,0.0,loja física,concluído,1008.08,1008.08
368,2026-03-10,10641,1001,2,3268.11,0.05,app,concluído,6536.22,6209.41
369,2025-08-10,10301,1011,3,757.9,0.0,site,concluído,2273.7,2273.7
370,2026-02-22,10107,1007,3,321.25,0.05,marketplace,concluído,963.75,915.56
371,2025-10-23,11188,1011,1,784.98,0.05,app,em separação,784.98,745.73
372,2025-03-02,10344,1003,1,129.78,0.1,site,concluído,129.78,116.8
373,2025-03-01,11331,1001,2,3773.39,0.2,site,concluído,7546.78,6037.42
374,2025-02-02,11100,1009,1,587.69,0.1,loja física,concluído,587.69,528.92
375,2025-09-17,10330,1002,1,72.96,0.0,site,concluído,72.96,72.96
376,2025-01-19,11045,1001,2,3300.84,0.0,app,pendente,6601.68,6601.68
377,2025-08-10,10871,1011,1,844.34,0.1,marketplace,concluído,844.34,759.91
378,2026-02-13,10674,1005,1,958.25,0.0,app,concluído,958.25,958.25
379,2026-01-20,11129,1003,2,158.34,0.1,marketplace,concluído,316.68,285.01
380,2025-12-28,11485,1010,1,109.79,0.05,loja física,em separação,109.79,104.3
381,2025-02-13,10157,1010,1,87.47,0.05,site,concluído,87.47,83.1
382,2025-11-07,10014,1012,2,451.65,0.1,site,concluído,903.3,812.97
383,2025-01-02,10241,1005,3,951.11,0.0,app,em separação,2853.33,2853.33
384,2025-02-21,10010,1006,5,195.23,0.05,site,cancelado,976.15,927.34
385,2025-07-03,10899,1007,2,310.62,0.1,site,concluído,621.24,559.12
386,2025-03-09,11396,1009,4,549.73,0.1,loja física,concluído,2198.92,1979.03
387,2025-05-15,10312,1005,1,868.63,0.0,site,não informado,868.63,868.63
388,2025-01-27,10393,1004,5,1114.58,0.05,site,concluído,5572.9,5294.26
389,2025-11-07,11352,1008,2,1043.49,0.05,marketplace,em separação,2086.98,1982.63
390,2025-01-22,10786,1012,2,391.08,0.2,site,cancelado,782.16,625.73
391,2025-08-12,11147,1012,1,430.63,0.15,site,cancelado,430.63,366.04
392,2025-11-07,10153,1007,4,338.92,0.1,loja física,concluído,1355.68,1220.11
393,2026-02-09,10487,1003,1,135.75,0.1,marketplace,concluído,135.75,122.17
394,2025-04-01,10603,1004,6,1166.11,0.05,marketplace,pendente,6996.66,6646.83
395,2026-01-09,10417,1008,1,1065.5,0.1,app,concluído,1065.5,958.95
396,2026-01-08,10873,1012,2,419.68,0.0,app,concluído,839.36,839.36
397,2026-02-22,11448,1010,2,98.86,0.0,loja física,concluído,197.72,197.72
398,2025-04-25,10462,1003,2,150.65,0.0,site,concluído,301.3,301.3
399,2026-02-20,10713,1006,3,229.51,0.1,marketplace,concluído,688.53,619.68
400,2025-08-06,10661,1006,1,197.43,0.1,loja física,concluído,197.43,177.69
401,2025-04-15,11420,1006,1,210.08,0.0,site,concluído,210.08,210.08
402,2025-07-13,10459,1012,1,415.86,0.0,app,concluído,415.86,415.86
403,2025-08-16,10962,1007,2,310.62,0.05,marketplace,concluído,621.24,590.18
404,2025-03-06,11452,1002,2,85.84,0.0,loja física,cancelado,171.68,171.68
405,2025-01-15,10552,1010,2,91.15,0.0,marketplace,pendente,182.3,182.3
406,2025-06-11,10632,1009,3,489.41,0.1,app,concluído,1468.23,1321.41
407,2026-01-29,11281,1011,2,755.57,0.0,app,pendente,1511.14,1511.14
408,2025-02-19,11250,1011,1,779.05,0.05,loja física,concluído,779.05,740.1
409,2025-10-19,10528,1003,1,138.07,0.05,site,concluído,138.07,131.17
410,2025-03-21,11318,1009,4,538.66,0.0,site,concluído,2154.64,2154.64
411,2025-04-19,10408,1006,1,220.28,0.05,loja física,concluído,220.28,209.27
412,2025-02-12,10046,1005,2,884.42,0.05,app,pendente,1768.84,1680.4
413,2025-12-21,10986,1007,4,338.33,0.0,marketplace,concluído,1353.32,1353.32
414,2025-08-19,10648,1009,4,491.58,0.0,site,em separação,1966.32,1966.32
415,2025-11-29,10745,1002,2,89.03,0.15,loja física,concluído,178.06,151.35
416,2025-11-29,11298,1002,3,87.77,0.0,site,concluído,263.31,263.31
417,2025-01-04,10961,1011,2,785.53,0.1,loja física,concluído,1571.06,1413.95
418,2025-10-12,11228,1007,1,352.71,0.1,app,concluído,352.71,317.44
419,2025-04-15,11293,1003,2,140.37,0.0,marketplace,concluído,280.74,280.74
420,2025-12-04,10454,1007,3,342.21,0.1,marketplace,concluído,1026.63,923.97
421,2025-04-18,10206,1008,2,910.12,0.1,site,concluído,1820.24,1638.22
422,2025-04-21,10521,1001,1,3301.8,0.0,app,em separação,3301.8,3301.8
423,2025-07-21,11049,1004,1,1258.28,0.0,marketplace,concluído,1258.28,1258.28
424,2025-05-31,10131,1005,1,1049.65,0.05,loja física,não informado,1049.65,997.17
425,2025-04-30,11409,1008,3,848.46,0.2,marketplace,pendente,2545.38,2036.3
426,2025-03-29,11021,1002,2,80.25,0.2,loja física,concluído,160.5,128.4
427,2025-09-10,10616,1002,2,84.77,0.1,marketplace,concluído,169.54,152.59
428,2025-05-13,10180,1001,1,3666.16,0.15,site,concluído,3666.16,3116.24
429,2025-10-23,10846,1009,2,464.93,0.05,app,em separação,929.86,883.37
430,2025-06-24,11373,1008,1,751.31,0.0,site,concluído,751.31,751.31
431,2025-10-23,10384,1011,4,784.98,0.1,marketplace,cancelado,3139.92,2825.93
432,2025-07-09,11028,1008,4,955.01,0.15,marketplace,concluído,3820.04,3247.03
433,2025-07-20,10545,1004,3,1316.52,0.1,loja física,pendente,3949.56,3554.6
434,2025-08-22,10488,1003,3,148.32,0.0,marketplace,concluído,444.96,444.96
435,2026-01-22,10035,1009,6,535.92,0.0,app,pendente,3215.52,3215.52
436,2025-03-17,11359,1011,1,774.64,0.05,site,cancelado,774.64,735.91
437,2025-07-20,10920,1006,3,260.49,0.05,marketplace,concluído,781.47,742.4
438,2025-02-03,11071,1008,2,966.57,0.1,marketplace,cancelado,1933.14,1739.83
439,2025-10-27,10176,1004,3,1140.25,0.05,loja física,concluído,3420.75,3249.71
440,2025-06-04,10285,1007,1,321.86,0.1,app,em separação,321.86,289.67
441,2025-11-11,10944,1002,1,88.24,0.0,app,concluído,88.24,88.24
442,2025-10-17,10553,1002,3,77.29,0.05,marketplace,concluído,231.87,220.28
443,2025-03-20,10013,1002,2,81.78,0.0,site,pendente,163.56,163.56
444,2025-04-05,11347,1011,1,870.78,0.1,site,concluído,870.78,783.7
445,2025-01-06,10303,1010,5,83.98,0.0,loja física,concluído,419.9,419.9
446,2025-12-02,10431,1002,4,72.92,0.2,app,concluído,291.68,233.34
447,2025-10-29,11038,1012,2,450.26,0.05,marketplace,concluído,900.52,855.49
448,2025-02-28,10356,1001,2,3469.58,0.1,marketplace,concluído,6939.16,6245.24
449,2025-08-11,11005,1004,3,1311.99,0.0,app,concluído,3935.97,3935.97
450,2025-09-14,11315,1010,2,90.65,0.05,loja física,concluído,181.3,172.23
451,2025-02-08,10514,1003,2,172.34,0.05,marketplace,concluído,344.68,327.45
452,2025-09-10,10121,1001,4,4028.25,0.0,app,pendente,16113.0,16113.0
453,2026-02-01,10883,1001,2,3812.45,0.1,site,pendente,7624.9,6862.41
454,2025-04-27,10702,1002,2,75.84,0.0,site,concluído,151.68,151.68
455,2025-05-09,10814,1002,1,74.6,0.0,site,concluído,74.6,74.6
456,2025-03-12,10709,1002,3,80.32,0.2,app,em separação,240.96,192.77
457,2025-01-10,10615,1007,2,356.17,0.1,loja física,concluído,712.34,641.11
458,2026-02-18,10056,1012,2,392.96,0.15,site,concluído,785.92,668.03
459,2025-10-20,11397,1005,2,854.75,0.0,marketplace,concluído,1709.5,1709.5
460,2025-05-22,10983,1001,1,3597.62,0.0,site,pendente,3597.62,3597.62
461,2025-02-01,10901,1012,1,364.78,0.2,app,concluído,364.78,291.82
462,2025-07-28,10579,1006,2,223.0,0.15,marketplace,cancelado,446.0,379.1
463,2025-02-09,10775,1011,1,768.01,0.05,site,concluído,768.01,729.61
464,2026-01-19,10499,1008,1,989.0,0.1,marketplace,concluído,989.0,890.1
465,2025-06-24,11380,1005,2,1018.41,0.0,marketplace,concluído,2036.82,2036.82
466,2025-08-05,10069,1003,1,159.34,0.1,loja física,concluído,159.34,143.41
467,2025-03-19,10592,1003,5,138.28,0.0,site,em separação,691.4,691.4
468,2025-01-22,10873,1003,1,139.29,0.0,app,pendente,139.29,139.29
469,2025-10-10,10217,1002,2,80.32,0.0,app,em separação,160.64,160.64
470,2025-05-15,10929,1007,1,309.65,0.05,loja física,concluído,309.65,294.17
471,2025-11-21,10078,1009,1,550.67,0.05,site,em separação,550.67,523.14
472,2025-08-03,10889,1003,1,151.05,0.0,site,concluído,151.05,151.05
473,2025-12-06,10448,1006,3,200.46,0.05,app,concluído,601.38,571.31
474,2025-07-30,10837,1011,6,815.38,0.05,marketplace,concluído,4892.28,4647.67
475,2025-02-16,10675,1001,1,3380.51,0.0,loja física,cancelado,3380.51,3380.51
476,2026-02-10,10509,1002,2,76.53,0.05,loja física,concluído,153.06,145.41
477,2025-04-10,10850,1012,4,419.83,0.1,loja física,concluído,1679.32,1511.39
478,2026-01-08,11439,1001,1,3542.65,0.05,loja física,concluído,3542.65,3365.52
479,2025-09-25,11003,1007,1,298.88,0.0,loja física,concluído,298.88,298.88
480,2025-09-21,11117,1008,2,1033.11,0.0,loja física,concluído,2066.22,2066.22
481,2025-05-31,11120,1002,4,75.86,0.1,loja física,concluído,303.44,273.1
482,2025-04-02,11474,1006,1,218.96,0.0,loja física,concluído,218.96,218.96
483,2025-07-08,10394,1012,3,380.25,0.15,marketplace,cancelado,1140.75,969.64
484,2026-02-06,10567,1003,4,151.14,0.0,site,concluído,604.56,604.56
485,2025-09-29,10789,1009,6,537.36,0.15,marketplace,concluído,3224.16,2740.54
486,2025-11-12,10954,1007,2,291.75,0.0,app,concluído,583.5,583.5
487,2025-05-21,10563,1012,4,475.05,0.2,marketplace,concluído,1900.2,1520.16
488,2025-06-10,10269,1008,2,849.55,0.0,site,pendente,1699.1,1699.1
489,2025-02-12,11371,1003,2,164.26,0.0,marketplace,em separação,328.52,328.52
490,2025-06-12,10180,1002,2,83.44,0.0,app,concluído,166.88,166.88
491,2025-07-31,11445,1010,4,101.34,0.15,marketplace,não informado,405.36,344.56
492,2025-11-27,11198,1007,6,299.39,0.0,marketplace,concluído,1796.34,1796.34
493,2025-06-15,11201,1010,1,97.26,0.0,site,concluído,97.26,97.26
494,2025-11-04,10890,1005,3,1007.83,0.0,marketplace,cancelado,3023.49,3023.49
495,2026-02-08,11428,1011,4,784.98,0.0,marketplace,em separação,3139.92,3139.92
496,2025-06-26,10501,1008,3,890.41,0.05,app,concluído,2671.23,2537.67
497,2025-08-10,10869,1008,4,805.34,0.0,site,concluído,3221.36,3221.36
498,2025-03-25,10792,1007,2,303.67,0.1,app,cancelado,607.34,546.61
499,2025-11-06,10111,1011,1,729.74,0.15,site,pendente,729.74,620.28
500,2025-08-10,11054,1001,2,3667.0,0.1,loja física,concluído,7334.0,6600.6
501,2025-10-01,10731,1003,2,148.02,0.0,site,concluído,296.04,296.04
502,2025-06-22,11482,1012,4,474.93,0.0,site,concluído,1899.72,1899.72
503,2026-01-18,10100,1007,3,295.98,0.0,marketplace,concluído,887.94,887.94
504,2025-10-29,10452,1012,3,415.87,0.1,loja física,concluído,1247.61,1122.85
505,2025-04-17,11170,1006,2,218.19,0.2,site,concluído,436.38,349.1
506,2025-07-22,10768,1002,1,87.84,0.1,site,concluído,87.84,79.06
507,2025-04-26,11296,1009,3,522.63,0.15,loja física,concluído,1567.89,1332.71
508,2025-11-09,10840,1004,3,1250.33,0.1,app,concluído,3750.99,3375.89
509,2025-06-15,10330,1008,1,963.24,0.2,app,cancelado,963.24,770.59
510,2025-08-10,11478,1011,3,697.83,0.1,loja física,concluído,2093.49,1884.14
511,2025-03-16,10081,1002,1,81.75,0.05,site,concluído,81.75,77.66
512,2025-10-18,10532,1008,2,936.31,0.05,marketplace,cancelado,1872.62,1778.99
513,2025-01-15,10263,1005,2,969.22,0.0,app,concluído,1938.44,1938.44
514,2025-01-08,11327,1008,1,885.48,0.1,loja física,em separação,885.48,796.93
515,2025-11-17,10467,1001,1,3378.14,0.15,loja física,pendente,3378.14,2871.42
516,2025-10-10,11412,1010,4,100.7,0.0,marketplace,em separação,402.8,402.8
517,2025-10-05,10979,1004,3,1285.31,0.0,site,cancelado,3855.93,3855.93
518,2025-09-30,10673,1005,1,909.97,0.1,marketplace,concluído,909.97,818.97
519,2025-04-20,10907,1002,1,67.93,0.05,app,concluído,67.93,64.53
520,2025-05-15,10970,1005,1,927.48,0.1,app,concluído,927.48,834.73
521,2025-12-05,10935,1004,5,1241.12,0.05,app,cancelado,6205.6,5895.32
522,2025-05-08,10962,1012,1,460.93,0.0,loja física,concluído,460.93,460.93
523,2025-10-21,10612,1004,4,1207.98,0.2,marketplace,cancelado,4831.92,3865.54
524,2025-05-11,10466,1011,2,750.85,0.0,marketplace,pendente,1501.7,1501.7
525,2025-08-10,11103,1002,2,81.7,0.1,site,cancelado,163.4,147.06
526,2025-08-21,11332,1010,2,99.88,0.05,marketplace,concluído,199.76,189.77
527,2025-06-07,10726,1003,1,167.69,0.05,app,cancelado,167.69,159.31
528,2026-03-04,10444,1008,2,864.94,0.05,site,concluído,1729.88,1643.39
529,2025-04-08,10429,1006,2,220.28,0.05,loja física,concluído,440.56,418.53
530,2025-08-30,11335,1011,2,828.85,0.05,loja física,concluído,1657.7,1574.82
531,2025-03-31,10600,1007,5,346.68,0.05,app,concluído,1733.4,1646.73
532,2026-01-26,10963,1001,1,3671.12,0.0,loja física,concluído,3671.12,3671.12
533,2025-09-02,10262,1011,2,766.26,0.0,site,concluído,1532.52,1532.52
534,2025-07-11,11455,1006,1,183.61,0.0,loja física,concluído,183.61,183.61
535,2025-10-07,11182,1010,1,103.24,0.05,marketplace,concluído,103.24,98.08
536,2026-03-01,10873,1004,1,1144.56,0.2,loja física,concluído,1144.56,915.65
537,2025-10-16,10034,1010,1,88.26,0.0,app,concluído,88.26,88.26
538,2025-07-19,11248,1007,4,316.66,0.05,marketplace,concluído,1266.64,1203.31
539,2025-05-08,10496,1010,6,91.97,0.0,app,concluído,551.82,551.82
540,2026-02-25,11287,1008,2,843.51,0.15,marketplace,concluído,1687.02,1433.97
541,2025-05-04,10596,1012,3,461.69,0.2,marketplace,pendente,1385.07,1108.06
542,2025-10-30,10207,1008,1,851.38,0.05,app,concluído,851.38,808.81
543,2025-06-27,10488,1012,1,434.98,0.1,site,concluído,434.98,391.48
544,2025-08-17,10935,1004,2,1140.98,0.05,marketplace,concluído,2281.96,2167.86
545,2025-11-24,11102,1002,1,89.74,0.0,site,concluído,89.74,89.74
546,2025-04-12,11315,1010,2,91.27,0.2,site,concluído,182.54,146.03
547,2025-12-08,10663,1009,3,590.81,0.0,app,concluído,1772.43,1772.43
548,2025-11-18,11163,1010,5,81.82,0.05,loja física,cancelado,409.1,388.64
549,2025-08-10,11438,1009,3,542.52,0.0,loja física,concluído,1627.56,1627.56
550,2025-02-02,10918,1008,2,836.97,0.0,app,concluído,1673.94,1673.94
551,2025-01-04,10676,1009,2,455.35,0.1,marketplace,não informado,910.7,819.63
552,2025-10-21,11013,1002,4,84.69,0.1,loja física,concluído,338.76,304.88
553,2025-11-07,10167,1005,3,878.27,0.1,site,concluído,2634.81,2371.33
554,2025-12-28,11399,1003,4,136.86,0.1,loja física,cancelado,547.44,492.7
555,2025-12-04,10204,1006,5,187.98,0.05,loja física,concluído,939.9,892.9
556,2025-09-27,11449,1002,3,75.56,0.1,marketplace,concluído,226.68,204.01
557,2025-09-28,10796,1012,2,421.29,0.0,site,cancelado,842.58,842.58
558,2025-04-20,10888,1006,1,220.28,0.0,site,concluído,220.28,220.28
559,2025-03-14,10362,1001,3,3104.45,0.0,app,concluído,9313.35,9313.35
560,2025-01-22,10388,1001,1,3839.73,0.1,loja física,concluído,3839.73,3455.76
561,2025-02-14,10583,1007,2,356.91,0.0,app,concluído,713.82,713.82
562,2025-01-23,10084,1012,1,414.1,0.05,marketplace,em separação,414.1,393.4
563,2025-10-08,10902,1003,2,136.82,0.0,app,pendente,273.64,273.64
564,2025-01-11,11161,1009,2,524.37,0.0,site,em separação,1048.74,1048.74
565,2025-07-18,10737,1012,1,426.79,0.15,app,concluído,426.79,362.77
566,2025-03-10,10909,1006,4,224.03,0.2,loja física,concluído,896.12,716.9
567,2025-06-22,11335,1004,5,1052.19,0.0,app,concluído,5260.95,5260.95
568,2025-06-11,10842,1003,1,132.16,0.05,loja física,concluído,132.16,125.55
569,2025-05-29,11276,1006,3,216.14,0.0,app,concluído,648.42,648.42
570,2025-09-02,10911,1008,1,977.41,0.0,loja física,concluído,977.41,977.41
571,2025-11-21,10276,1002,1,80.39,0.0,app,concluído,80.39,80.39
572,2025-01-21,10489,1007,1,310.62,0.0,marketplace,concluído,310.62,310.62
573,2025-03-09,10768,1012,2,440.04,0.05,marketplace,concluído,880.08,836.08
574,2026-01-06,10764,1002,1,85.76,0.0,site,concluído,85.76,85.76
575,2025-04-18,10166,1007,2,272.19,0.2,app,em separação,544.38,435.5
576,2025-12-25,10360,1010,3,96.83,0.05,app,cancelado,290.49,275.97
577,2025-09-10,11399,1001,1,3398.71,0.1,site,concluído,3398.71,3058.84
578,2026-01-26,10923,1008,4,909.94,0.2,marketplace,concluído,3639.76,2911.81
579,2025-07-24,10789,1007,2,310.62,0.15,app,concluído,621.24,528.05
580,2025-08-10,10568,1012,2,443.43,0.0,loja física,concluído,886.86,886.86
581,2025-09-29,10693,1002,3,81.54,0.05,app,concluído,244.62,232.39
582,2025-06-14,11136,1004,4,967.7,0.2,app,concluído,3870.8,3096.64
583,2025-12-31,11490,1004,4,1239.81,0.2,marketplace,concluído,4959.24,3967.39
584,2025-09-26,11223,1001,1,3469.58,0.15,app,concluído,3469.58,2949.14
585,2025-08-22,11137,1002,4,79.13,0.05,marketplace,concluído,316.52,300.69
586,2025-09-19,10668,1010,5,102.63,0.0,site,concluído,513.15,513.15
587,2025-10-08,11116,1007,3,333.61,0.0,app,concluído,1000.83,1000.83
588,2025-01-10,10281,1011,2,848.71,0.1,loja física,concluído,1697.42,1527.68
589,2025-09-19,11285,1009,1,516.86,0.0,marketplace,pendente,516.86,516.86
590,2026-03-03,10218,1012,4,459.47,0.1,marketplace,concluído,1837.88,1654.09
591,2025-09-03,11474,1003,3,158.37,0.1,loja física,cancelado,475.11,427.6
592,2025-02-08,10109,1012,3,470.68,0.0,marketplace,concluído,1412.04,1412.04
593,2025-05-19,10230,1010,1,82.53,0.0,marketplace,concluído,82.53,82.53
594,2025-12-10,10575,1005,1,825.93,0.1,site,em separação,825.93,743.34
595,2025-06-14,10967,1006,1,220.53,0.0,app,concluído,220.53,220.53
596,2025-01-22,10734,1011,2,817.98,0.1,app,concluído,1635.96,1472.36
597,2025-10-09,11114,1001,1,3454.82,0.0,marketplace,concluído,3454.82,3454.82
598,2026-01-02,10462,1012,1,405.59,0.1,app,em separação,405.59,365.03
599,2025-02-04,10063,1011,2,762.63,0.05,site,não informado,1525.26,1449.0
600,2026-01-21,10654,1008,2,935.1,0.2,loja física,concluído,1870.2,1496.16
601,2025-05-04,11465,1012,2,400.6,0.0,marketplace,concluído,801.2,801.2
602,2025-05-10,10562,1011,2,800.91,0.05,site,concluído,1601.82,1521.73
603,2025-04-28,10771,1006,1,200.55,0.1,loja física,pendente,200.55,180.49
604,2025-02-04,10857,1009,4,573.79,0.05,loja física,concluído,2295.16,2180.4
605,2025-04-29,10136,1009,1,508.08,0.05,site,concluído,508.08,482.68
606,2025-03-16,10979,1007,1,332.07,0.05,site,concluído,332.07,315.47
607,2025-08-10,10808,1008,3,845.42,0.0,app,concluído,2536.26,2536.26
608,2025-11-29,11313,1005,1,951.17,0.15,loja física,concluído,951.17,808.49
609,2025-05-09,10961,1009,1,502.91,0.0,site,concluído,502.91,502.91
610,2025-12-18,10385,1005,1,1035.54,0.15,app,concluído,1035.54,880.21
611,2025-03-16,10802,1008,4,878.64,0.15,marketplace,concluído,3514.56,2987.38
612,2025-08-12,10544,1002,5,86.05,0.0,loja física,concluído,430.25,430.25
